university_name,category,keyword,video_id,video_title,channel_name,published_at
IIT Guwahati,student_experience,student review,gmaSqQY316o,IIT Guwahati campus tour 😍 | My first experience in a HOSTEL MESS at IIT Guwahati 😍 | MESS tour 😋,Maatuz little world,2023-03-28T12:10:32Z
IIT Guwahati,student_experience,student review,nl7qTzsbI2I,💻 How I Got an IT Job with a Chemical Engineering from IIT Guwahati 😳 #iit #jee,RDS Vlogs [IIT Guwahati],2025-06-20T10:08:11Z
IIT Guwahati,student_experience,student review,m-Rjk31ZcMM,"🏫 IIT Guwahati Campus Tour 2025 🎥 | 🛏️ Hostel Life, 🎓 College Vibes &amp; 🌄 Scenic Views",shishant saraf,2025-05-25T06:57:01Z
IIT Guwahati,student_experience,student review,1wFY3mqw1mQ,"🏫 IIT Guwahati Campus Tour 2025 🎥 | 🛏️ Hostel Life, 🎓 College Vibes &amp; 🌄 Scenic Views",shishant saraf,2025-05-31T08:55:14Z
IIT Guwahati,student_experience,student review,UtONlK9N84U,"Hostel Room Tour IIT Guwahati | Facilities for B.Tech., M.Tech. &amp; PhD Students |Life at IIT |Vlog 01",Bharat Bhushan Negi,2022-05-06T14:15:32Z
IIT Guwahati,student_experience,student review,ZsyLOXS_DW4,Is IIT Guwahati better than IIT Delhi? ft.@IqlipseNova   | Reality of Life at IIT,Narendra Raj,2021-08-30T14:24:21Z
IIT Guwahati,student_experience,student review,V2b2ourXgSs,Breakfast at IT Guwahati| IITG Mess and Food.... #foodlovers #foodie #food #iit #jee,Kelly 🤓🤓 [IIT GUWAHATI],2025-04-17T14:24:31Z
IIT Hyderabad,student_experience,student review,R3qmfG109_Y,IIT Hyderabad College Review 2025 : Truth About Placements &amp; Campus Life,Prabhat Ranjan,2025-11-05T06:30:24Z
IIT Hyderabad,student_experience,student review,RfDVxZkhhL4,B.Tech in Artificial Intelligence(AI) at IIT Hyderabad | My Degree Experience,Sankho kun,2023-06-16T08:00:54Z
IIT Hyderabad,student_experience,student review,GjN4cauYTY0,"IIT Hyderabad Campus Life | Hostel, Sports &amp; Student Life | Inside IITHyderabad Chemistry Department",Monalisa_uncharted ,2026-01-20T14:55:20Z
IIT Hyderabad,student_experience,student review,p_y5eJbK1Tw,How is IIT Hyderabad Performing?? Is it a good Option?🤔🤔#jee #jee2025 #iit #iitjee #iithyderabad,Vedantu JEE Made Ejee,2024-09-19T13:30:28Z
IIT Hyderabad,student_experience,student review,x66OFKXUj9E,Meet The Dark Reality Of IIT HYDERABAD😡😈 | IIT Motivation status | IIT Status #shorts #iitbombay,eSaral Academy,2023-09-15T13:30:33Z
IIT Hyderabad,student_experience,student review,W6QatuELdIc,Day 1 IIT Hyderabad 📚🫠 #day1 #iit #collegelife #iitstudents  #hyderabad #dailyvlog #fyp #iitians,Gaurkrishna ,2025-08-01T07:25:43Z
IIT Hyderabad,student_experience,student review,BNJEv9lGVv4,IIT Hyderabad College Review in One minute 🔥  #shorts #iithyderabad  #jeemains #iitmotivation,Ritik Meghwani,2022-10-17T15:00:09Z
IIT Hyderabad,student_experience,student review,cLKQNG5l_Bk,IIT Hyderabad Student Breaks Placement Record with ₹2.5 Crore Offer from Optiver,NEWS9 Live,2026-01-02T11:33:39Z
IIT Hyderabad,student_experience,student review,5RKvJwkuEJQ,IIT Hyderabad Review in 1 Min | Inside IIT Hyderabad | Arvind Kalia Sir | #shorts #jee #iithyderabad,Vedantu JEE,2022-12-03T06:00:01Z
IIT Hyderabad,student_experience,student review,Ss0srhu9-pU,IIT Hyderabad Review: क्या बनाता है इसे Super Unique? | AI + Robotics Research Labs | NIRF Ranking,ALLEN JEE,2025-09-13T13:22:18Z
IIT Indore,student_experience,student review,dr5Y-DVqmaQ,IIT INDORE College Review in One minute 🔥  #shorts #iitindore #jeemains #iitmotivation #iit,Ritik Meghwani,2022-10-12T15:00:09Z
IIT Indore,student_experience,student review,K7QUMan0d6A,IIT Indore Campus Review in 1 min🔥 Best Campus Life of IITs/NITs | IITJEE Motivation #shorts,Harshal [BITS Pilani] - 10Q Challenge,2023-09-29T12:52:20Z
IIT Indore,student_experience,student review,aSIcAUSheYU,Which IIT would I Choose Again ? 🤔 - If I Got Another Chance!! ✅ #iit #iitbombay #iitmotivation,Yash Mishra [IIT INDORE],2025-05-31T07:00:01Z
IIT Indore,student_experience,student review,qwstrKbudDI,IIT Delhi is BAAP of IIT Indore? #iit #iitjee,Nishant Jindal [IIT Delhi],2025-01-01T12:56:34Z
IIT Indore,student_experience,student review,MO-_mh6cqIY,IIT Indore Full Details | iit Institute of Indore information | iit Indore Campus Tour ,GYAN THODA HATKE,2026-06-02T14:29:12Z
IIT Indore,student_experience,student review,mZzHhfhJbLk,IIT Indore Placement 2025 REALITY - ₹1.37 Cr Package Par 83 Students UNPLACED | JEE 2026 Must Watch,Ayush Garg Classes,2025-11-22T07:46:07Z
IIT Indore,student_experience,student review,Tk4opN3VZmM,IIT Indore Review | Fees | 56 LPA Placements | IIT Motivation | IIT Indore Campus,CAREERKICK JEE,2023-02-28T05:30:10Z
IIT Indore,student_experience,student review,QN-hiG3rnAM,IIT Indore Hostel tour 👍👍 || Single room or not ??🧐🧐,IITian Ashish,2026-05-21T10:30:10Z
IIT Indore,student_experience,student review,CS230KNzgEs,A day in a life of Phd student || IIT INDORE || #vlogging#iitindore#phd,Bodybuilder in [ IIT+UPSC ],2023-01-17T13:05:10Z
IIT Indore,student_experience,student review,21Y7WfHrgPI,Hostel Room Tour of IIT || IIT INDORE || #iitindore#hostelrooms#jee#neet#iit#yshorts,Bodybuilder in [ IIT+UPSC ],2022-07-31T11:21:37Z
IIT BHU,student_experience,student review,hyQ3FPkGXiA,"जो मुह में आया बोल दिये IIT BHU के छात्र, अब आपकी बारी | Himanshu Mishra | The Student Life",The Student Life,2022-06-13T07:22:47Z
IIT BHU,student_experience,student review,1pn_s5fSBME,IIT BHU College Review in One minute 🔥  #shorts #iitbhu #jeemains #iitmotivation,Ritik Meghwani,2022-10-13T15:45:07Z
IIT BHU,student_experience,student review,UK6DVjyxjjM,मिलिये IIT BHU के Civil Engineering के छात्र से | Rajputana Hostel | Himanshu Mishra,The Student Life,2022-10-31T07:54:27Z
IIT BHU,student_experience,student review,-dU8ACJXu78,IIT BHU Ka Jalwa 🔥🥶 Highest Package Vs Average Package #iitmotivation #iitjee #placement,TSV Kota Shorts ,2024-11-19T12:19:31Z
